DATE,HOMETEAM,PTS,FGA,FG%,3PA,3P%,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,AWAYTEAM,PTS,FGA,FG%,3PA,3P%,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,CLASS
11/17/2017,SAC,86,85,0.424,14,0.286,15,0.667,43,20,11,5,13,22,POR,82,81,0.37,25,0.28,16,0.938,44,13,8,1,17,20,1
11/18/2017,POR,102,70,0.543,21,0.476,21,0.762,44,19,6,8,17,22,SAC,90,89,0.382,17,0.471,18,0.778,36,14,9,4,11,24,1
11/20/2017,SAC,98,86,0.477,20,0.4,9,0.889,34,18,11,6,12,19,DEN,114,86,0.488,32,0.469,20,0.75,49,18,6,3,13,13,-1
11/25/2017,SAC,95,83,0.458,21,0.524,9,0.889,37,19,9,8,18,17,LAC,97,80,0.475,28,0.321,13,0.923,37,23,11,5,16,13,-1
11/27/2017,GSW,106,80,0.5,37,0.432,14,0.714,36,31,9,6,14,15,SAC,110,79,0.532,17,0.529,21,0.81,36,27,7,6,13,15,-1
12/01/2017,CHI,106,90,0.467,36,0.361,13,0.692,38,30,8,2,8,16,SAC,107,85,0.529,18,0.333,14,0.786,43,29,5,10,12,15,-1
12/06/2017,CLE,101,78,0.474,39,0.359,21,0.619,43,28,5,3,15,10,SAC,95,86,0.453,32,0.313,13,0.538,45,25,15,5,12,20,1
12/12/2017,SAC,99,89,0.427,22,0.318,22,0.727,45,21,9,3,9,18,PHX,92,90,0.411,32,0.219,14,0.786,45,22,5,4,12,18,1
12/26/2017,LAC,122,81,0.543,31,0.419,27,0.778,49,31,7,8,13,13,SAC,95,96,0.417,22,0.318,12,0.667,37,25,11,7,9,19,1
12/27/2017,SAC,109,79,0.519,30,0.4,18,0.833,40,25,8,6,11,19,CLE,95,74,0.432,31,0.387,25,0.76,37,19,9,4,11,15,1
12/29/2017,SAC,101,80,0.463,23,0.348,23,0.826,37,23,6,2,9,23,PHX,111,85,0.482,30,0.433,24,0.667,47,26,5,5,10,19,-1
12/31/2017,SAC,96,86,0.43,24,0.375,25,0.52,42,20,6,2,16,21,MEM,114,76,0.539,30,0.467,24,0.75,44,22,11,8,16,21,-1
01/02/2018,SAC,111,87,0.517,17,0.412,18,0.778,47,22,1,2,15,19,CHA,131,89,0.573,32,0.469,18,0.778,30,25,7,3,3,14,-1
01/06/2018,SAC,106,94,0.447,25,0.36,17,0.765,39,21,16,4,9,22,DEN,98,76,0.461,34,0.382,21,0.714,46,20,2,6,25,17,1
01/11/2018,SAC,115,85,0.494,26,0.308,28,0.821,44,23,9,3,15,25,LAC,121,84,0.512,31,0.419,30,0.733,39,28,9,5,17,19,-1
01/13/2018,LAC,126,82,0.561,31,0.387,26,0.846,39,29,11,5,15,22,SAC,105,85,0.506,17,0.353,22,0.591,37,26,12,4,16,24,1
01/17/2018,SAC,105,72,0.528,21,0.619,20,0.8,36,19,9,4,19,21,UTA,120,81,0.568,29,0.414,20,0.8,29,26,15,4,10,20,-1
01/19/2018,MEM,106,88,0.443,34,0.294,23,0.783,49,24,12,5,13,17,SAC,88,80,0.4,27,0.407,18,0.722,44,18,10,3,21,20,1
01/22/2018,CHA,112,86,0.442,40,0.4,25,0.8,48,22,4,10,15,14,SAC,107,97,0.443,22,0.455,15,0.733,42,27,8,3,7,22,1
01/23/2018,ORL,99,83,0.434,31,0.355,19,0.842,40,23,9,4,17,17,SAC,105,87,0.494,26,0.308,13,0.846,44,24,9,11,14,15,-1
01/25/2018,MIA,88,82,0.378,34,0.353,18,0.778,46,19,8,4,13,19,SAC,89,81,0.469,12,0.417,14,0.571,38,17,3,6,13,21,-1
02/02/2018,SAC,104,95,0.442,25,0.4,15,0.667,33,22,16,3,10,14,GSW,119,80,0.55,33,0.515,16,0.875,51,25,8,4,25,19,-1
02/03/2018,SAC,99,82,0.524,27,0.296,6,0.833,32,23,11,3,16,21,DAL,106,83,0.494,41,0.317,14,0.786,36,28,8,0,13,12,-1
02/05/2018,SAC,104,84,0.44,32,0.344,25,0.76,45,22,5,5,11,17,CHI,98,80,0.4,36,0.389,24,0.833,46,20,6,1,12,21,1
02/09/2018,SAC,100,90,0.422,23,0.391,21,0.714,43,25,5,3,12,19,POR,118,88,0.489,35,0.429,18,0.944,45,18,10,4,11,21,-1
02/13/2018,DAL,109,83,0.458,40,0.375,23,0.783,37,29,4,4,9,15,SAC,114,87,0.54,29,0.414,12,0.667,38,30,6,4,9,19,-1
02/14/2018,HOU,100,83,0.398,49,0.286,22,0.909,48,19,10,5,13,14,SAC,91,87,0.437,32,0.313,8,0.625,48,26,8,5,17,20,1
02/27/2018,POR,116,84,0.524,34,0.441,17,0.765,47,27,10,2,17,15,SAC,99,88,0.443,22,0.318,15,0.933,36,20,14,4,12,12,1
03/03/2018,SAC,91,89,0.382,30,0.3,17,0.824,48,15,7,7,13,24,UTA,98,82,0.415,32,0.344,29,0.655,52,20,9,7,13,19,-1
03/09/2018,SAC,94,83,0.434,25,0.36,15,0.867,50,24,7,3,16,21,ORL,88,78,0.423,29,0.31,16,0.813,34,17,7,4,14,17,1
03/11/2018,DEN,130,89,0.562,37,0.405,21,0.714,51,38,2,4,7,17,SAC,104,91,0.429,31,0.194,26,0.769,38,25,3,1,3,21,1
03/14/2018,SAC,123,94,0.511,24,0.333,25,0.76,43,23,6,7,11,21,MIA,119,99,0.414,43,0.419,21,0.905,53,26,5,2,14,23,1
03/16/2018,GSW,93,81,0.42,26,0.462,18,0.722,40,21,10,5,11,21,SAC,98,83,0.434,31,0.452,17,0.706,47,25,7,4,13,16,-1
03/17/2018,UTA,103,74,0.446,24,0.25,38,0.816,48,21,8,8,15,13,SAC,97,86,0.43,21,0.667,14,0.643,33,23,11,5,13,30,1
03/22/2018,SAC,105,93,0.462,21,0.476,9,1.0,51,28,8,9,13,18,ATL,90,84,0.393,36,0.333,18,0.667,40,19,7,2,12,10,1
03/27/2018,SAC,97,93,0.409,23,0.261,19,0.789,45,25,6,6,10,22,DAL,103,80,0.45,40,0.35,25,0.68,43,25,7,9,10,17,-1
03/29/2018,SAC,103,78,0.538,31,0.419,9,0.667,32,27,3,2,18,24,IND,106,80,0.5,26,0.308,20,0.9,34,23,9,4,10,17,-1
03/31/2018,SAC,96,87,0.414,28,0.286,19,0.842,47,27,5,6,15,23,GSW,112,83,0.494,26,0.346,28,0.75,42,28,9,6,10,18,-1
04/03/2018,PHX,97,77,0.455,17,0.353,33,0.636,52,18,6,5,14,22,SAC,94,89,0.371,27,0.407,23,0.739,40,20,5,5,10,24,1
04/06/2018,MEM,93,84,0.44,24,0.25,18,0.722,38,20,7,7,15,12,SAC,94,85,0.471,24,0.25,12,0.667,42,23,8,5,15,21,-1
04/11/2018,SAC,96,80,0.475,26,0.269,20,0.65,48,22,6,3,11,14,HOU,83,82,0.378,46,0.283,12,0.667,40,11,2,6,14,24,1
10/21/2017,CLE,93,86,0.384,25,0.28,27,0.741,44,15,4,7,16,14,ORL,114,90,0.444,35,0.486,20,0.85,50,28,7,6,12,28,-1
10/24/2017,CLE,119,83,0.518,38,0.421,22,0.773,39,28,5,3,9,14,CHI,112,88,0.477,33,0.515,13,0.846,39,28,3,3,9,20,1
11/01/2017,CLE,107,86,0.5,31,0.226,20,0.7,41,25,6,3,16,19,IND,124,90,0.544,26,0.615,13,0.769,43,35,9,1,11,23,-1
11/05/2017,CLE,115,96,0.438,36,0.278,23,0.913,47,27,6,6,13,29,ATL,117,86,0.477,25,0.44,34,0.706,44,24,4,6,17,20,-1
11/09/2017,HOU,117,77,0.468,46,0.348,36,0.806,45,21,11,5,22,27,CLE,113,81,0.556,27,0.444,14,0.786,26,24,9,1,18,30,1
11/11/2017,DAL,104,92,0.424,34,0.294,21,0.762,42,21,7,3,10,26,CLE,111,81,0.432,31,0.387,35,0.829,53,18,8,3,17,18,-1
11/15/2017,CHA,107,86,0.477,26,0.231,28,0.679,41,21,7,5,13,19,CLE,115,95,0.442,38,0.342,20,0.9,51,25,9,4,13,24,-1
11/17/2017,CLE,118,90,0.467,33,0.333,29,0.793,51,24,9,4,15,20,LAC,113,103,0.447,35,0.286,14,0.786,55,29,7,10,15,26,1
11/24/2017,CLE,100,83,0.458,39,0.333,15,0.733,45,25,4,7,12,24,CHA,99,94,0.383,29,0.379,27,0.593,55,25,4,3,9,17,1
11/28/2017,CLE,108,81,0.494,33,0.333,23,0.739,45,21,12,2,13,17,MIA,97,84,0.44,31,0.323,20,0.65,42,24,7,5,15,19,1
11/30/2017,ATL,114,79,0.519,31,0.387,24,0.833,29,24,9,4,17,20,CLE,121,79,0.519,39,0.462,27,0.778,40,30,9,5,19,20,-1
12/02/2017,CLE,116,75,0.56,24,0.458,23,0.913,31,24,8,7,10,14,MEM,111,84,0.512,23,0.565,14,0.857,36,31,6,4,12,19,1
12/04/2017,CHI,91,82,0.415,34,0.265,18,0.778,43,21,4,5,11,16,CLE,113,81,0.519,36,0.361,17,0.941,46,22,6,2,7,13,-1
12/08/2017,IND,106,86,0.442,39,0.385,24,0.625,49,21,7,3,8,19,CLE,102,85,0.435,36,0.306,22,0.773,44,23,4,4,11,23,1
12/12/2017,CLE,123,86,0.558,38,0.526,10,0.7,37,35,5,2,13,18,ATL,114,92,0.467,36,0.444,13,0.923,37,26,8,4,10,17,1
12/16/2017,CLE,109,79,0.532,22,0.455,17,0.882,41,30,9,1,12,15,UTA,100,81,0.457,34,0.5,14,0.643,38,24,9,7,12,14,1
12/21/2017,CLE,115,82,0.512,29,0.414,22,0.864,35,25,10,3,12,14,CHI,112,85,0.553,31,0.387,8,0.75,35,34,8,1,12,19,1
12/25/2017,GSW,99,82,0.463,37,0.27,17,0.765,47,28,7,7,15,18,CLE,92,88,0.318,36,0.417,25,0.84,50,12,8,0,14,19,1
12/30/2017,UTA,104,82,0.463,31,0.323,21,0.857,43,24,12,4,11,24,CLE,101,81,0.42,40,0.3,26,0.808,46,20,6,5,15,19,1
01/02/2018,CLE,127,83,0.518,32,0.406,37,0.757,40,28,11,4,10,17,POR,110,90,0.467,32,0.406,19,0.684,43,25,5,5,15,29,1
01/06/2018,ORL,127,98,0.5,37,0.378,22,0.682,46,29,5,2,19,28,CLE,131,94,0.5,34,0.441,31,0.71,45,25,11,2,17,26,-1
01/12/2018,IND,97,85,0.459,21,0.476,12,0.75,44,16,5,4,14,18,CLE,95,85,0.435,34,0.206,19,0.737,46,19,12,5,11,15,1
01/15/2018,CLE,108,94,0.457,28,0.25,22,0.682,43,26,9,5,15,22,GSW,118,85,0.482,32,0.375,30,0.8,48,33,8,6,16,23,-1
01/18/2018,CLE,104,85,0.447,34,0.294,27,0.667,46,22,8,4,20,21,ORL,103,88,0.466,22,0.227,21,0.762,42,25,12,6,14,22,1
01/26/2018,CLE,115,82,0.561,37,0.351,13,0.769,44,27,13,4,20,11,IND,108,91,0.473,31,0.419,11,0.818,37,27,13,1,16,15,1
01/31/2018,CLE,91,80,0.35,26,0.231,38,0.763,45,18,9,5,16,20,MIA,89,83,0.434,28,0.107,25,0.56,52,17,8,5,19,25,1
02/03/2018,CLE,88,87,0.391,30,0.267,16,0.75,47,22,4,3,11,16,HOU,120,93,0.473,51,0.373,16,0.813,53,28,6,5,8,19,-1
02/06/2018,ORL,116,88,0.523,22,0.273,27,0.667,50,27,7,8,12,16,CLE,98,84,0.429,37,0.324,20,0.7,36,19,4,4,14,24,1
02/09/2018,ATL,107,83,0.446,44,0.364,19,0.895,42,20,4,4,12,18,CLE,123,86,0.535,35,0.429,24,0.667,43,31,8,4,9,17,-1
02/23/2018,MEM,89,84,0.393,24,0.375,18,0.778,37,22,10,4,21,25,CLE,112,87,0.46,29,0.379,22,0.955,46,26,13,9,18,23,-1
03/03/2018,CLE,117,88,0.523,24,0.375,21,0.762,41,25,5,2,9,16,DEN,126,86,0.547,35,0.543,15,0.867,35,35,4,3,9,19,-1
03/07/2018,DEN,108,86,0.488,27,0.37,18,0.778,51,22,7,2,21,16,CLE,113,87,0.506,29,0.448,18,0.667,35,25,10,4,10,19,-1
03/09/2018,LAC,116,89,0.483,28,0.393,30,0.633,52,25,6,3,13,16,CLE,102,87,0.448,36,0.333,18,0.667,40,22,10,7,12,28,1
03/13/2018,PHX,107,98,0.388,32,0.188,30,0.833,47,17,10,2,18,21,CLE,129,87,0.494,35,0.486,30,0.867,44,25,12,9,19,25,-1
03/15/2018,POR,113,96,0.448,35,0.343,19,0.789,50,26,4,3,7,15,CLE,105,80,0.513,33,0.333,21,0.571,34,17,5,7,11,21,1
03/17/2018,CHI,109,91,0.451,34,0.471,15,0.733,45,30,4,3,12,21,CLE,114,87,0.506,37,0.351,20,0.65,44,25,4,5,13,14,-1
03/23/2018,CLE,120,95,0.495,29,0.276,24,0.75,54,23,9,4,14,14,PHX,95,87,0.437,28,0.25,20,0.6,36,24,9,4,17,23,1
03/27/2018,MIA,98,78,0.474,29,0.31,20,0.75,44,24,10,9,14,18,CLE,79,85,0.365,26,0.154,19,0.684,42,15,8,1,14,18,1
03/28/2018,CHA,105,76,0.513,21,0.238,24,0.917,40,20,2,2,13,16,CLE,118,93,0.484,28,0.393,20,0.85,38,22,9,1,6,19,-1
04/01/2018,CLE,98,85,0.412,26,0.423,23,0.739,50,21,7,1,11,12,DAL,87,79,0.405,37,0.351,11,0.909,38,15,5,3,15,20,1
10/21/2017,LAC,130,88,0.545,26,0.462,30,0.733,52,26,12,2,12,32,PHX,88,71,0.38,24,0.25,38,0.737,36,19,8,3,19,27,1
10/24/2017,LAC,102,83,0.47,29,0.345,21,0.667,44,21,12,4,13,16,UTA,84,79,0.43,28,0.25,11,0.818,41,20,7,7,18,23,1
10/26/2017,POR,103,89,0.393,31,0.452,22,0.864,44,19,5,4,9,26,LAC,104,77,0.468,28,0.321,36,0.639,46,11,4,5,11,19,-1
10/30/2017,LAC,113,86,0.453,25,0.4,30,0.833,35,21,4,3,12,20,GSW,141,89,0.584,29,0.483,30,0.767,46,37,8,8,12,23,-1
11/01/2017,LAC,119,78,0.526,28,0.464,29,0.828,49,27,9,5,16,20,DAL,98,89,0.393,36,0.333,20,0.8,38,20,8,5,14,22,1
11/04/2017,LAC,104,83,0.458,26,0.154,31,0.774,43,18,7,7,13,22,MEM,113,84,0.476,31,0.419,24,0.833,39,21,8,7,11,28,-1
11/05/2017,LAC,101,87,0.391,31,0.29,30,0.8,50,16,11,4,15,22,MIA,104,84,0.44,36,0.389,19,0.842,37,23,12,6,16,26,-1
11/18/2017,CHA,102,87,0.391,26,0.423,29,0.793,49,20,7,9,8,16,LAC,87,83,0.398,29,0.276,19,0.684,44,18,5,6,14,22,1
11/22/2017,ATL,103,83,0.482,29,0.345,15,0.867,36,26,10,2,15,20,LAC,116,76,0.579,30,0.5,19,0.684,33,30,7,4,15,15,-1
11/30/2017,LAC,107,70,0.543,29,0.345,30,0.7,36,23,8,6,19,16,UTA,126,85,0.576,35,0.486,14,0.786,33,38,13,2,13,20,-1
12/02/2017,DAL,108,79,0.456,35,0.457,26,0.769,54,24,4,7,15,20,LAC,82,86,0.349,22,0.273,23,0.696,38,16,8,6,10,20,1
12/13/2017,ORL,95,88,0.42,27,0.333,21,0.571,45,24,6,6,12,13,LAC,106,88,0.443,26,0.462,20,0.8,51,25,10,6,8,19,-1
12/16/2017,MIA,90,82,0.378,35,0.343,21,0.762,37,22,10,8,8,15,LAC,85,80,0.438,28,0.286,14,0.5,46,18,3,5,17,22,1
12/20/2017,LAC,108,87,0.471,30,0.333,24,0.667,50,22,1,4,9,19,PHX,95,97,0.361,35,0.229,19,0.895,50,22,3,3,10,25,1
12/22/2017,HOU,118,78,0.462,40,0.425,35,0.829,43,16,4,4,17,26,LAC,128,91,0.473,42,0.429,31,0.774,38,24,8,5,8,25,-1
12/23/2017,MEM,115,90,0.444,31,0.419,25,0.88,47,28,5,5,9,26,LAC,112,79,0.494,34,0.382,28,0.75,36,14,4,7,10,22,1
12/31/2017,LAC,106,76,0.474,28,0.357,27,0.889,42,24,9,5,16,21,CHA,98,93,0.387,33,0.333,19,0.789,47,23,10,3,17,21,1
01/02/2018,LAC,113,71,0.549,23,0.391,31,0.839,34,23,5,3,19,24,MEM,105,79,0.481,26,0.308,33,0.636,38,18,10,2,14,29,1
01/06/2018,LAC,105,91,0.429,11,0.273,30,0.8,45,19,10,7,18,25,GSW,121,94,0.415,39,0.333,37,0.811,54,31,13,10,16,25,-1
01/08/2018,LAC,108,85,0.447,18,0.5,34,0.676,47,16,10,9,16,25,ATL,107,96,0.396,37,0.27,29,0.724,56,20,9,8,14,26,1
01/10/2018,GSW,106,79,0.481,23,0.348,26,0.846,33,26,9,6,16,21,LAC,125,94,0.489,24,0.458,28,0.786,46,24,9,3,14,19,-1
01/15/2018,LAC,113,79,0.557,25,0.4,20,0.75,41,30,6,10,18,17,HOU,102,94,0.404,44,0.295,16,0.813,37,21,9,4,12,21,1
01/17/2018,LAC,109,87,0.46,30,0.333,31,0.613,48,22,10,5,20,16,DEN,104,97,0.433,25,0.2,18,0.833,54,23,13,7,19,25,1
01/20/2018,UTA,125,82,0.549,28,0.393,32,0.75,56,21,9,3,20,29,LAC,113,82,0.439,36,0.306,38,0.789,34,18,17,2,14,24,1
01/26/2018,MEM,100,81,0.481,27,0.296,18,0.778,43,31,1,9,19,24,LAC,109,80,0.488,27,0.37,29,0.724,36,23,15,6,10,20,-1
01/30/2018,LAC,96,85,0.412,22,0.273,26,0.769,50,22,5,7,13,17,POR,104,98,0.367,30,0.433,22,0.864,59,21,12,6,12,21,-1
02/03/2018,LAC,113,88,0.455,25,0.36,28,0.857,54,23,4,5,13,18,CHI,103,97,0.361,37,0.324,21,1.0,48,22,6,4,11,20,1
02/05/2018,LAC,104,87,0.483,27,0.37,12,0.833,39,28,10,3,13,16,DAL,101,80,0.413,42,0.405,20,0.9,38,22,5,5,20,23,1
02/22/2018,GSW,134,77,0.61,25,0.56,34,0.765,32,31,8,8,15,24,LAC,127,88,0.5,32,0.344,34,0.824,36,32,9,3,14,19,1
02/23/2018,PHX,117,103,0.437,31,0.29,31,0.581,48,22,12,5,10,25,LAC,128,87,0.517,32,0.438,32,0.75,51,23,5,8,16,26,-1
02/27/2018,DEN,120,87,0.494,31,0.323,30,0.8,41,27,11,7,20,27,LAC,122,89,0.517,26,0.269,31,0.742,43,26,12,7,18,25,-1
02/28/2018,LAC,92,79,0.456,23,0.304,19,0.684,39,17,6,2,16,19,HOU,105,85,0.424,43,0.302,24,0.833,41,21,11,5,10,21,-1
03/10/2018,LAC,113,78,0.526,18,0.389,28,0.857,41,17,9,3,15,20,ORL,105,84,0.452,24,0.333,27,0.778,33,20,12,2,14,19,1
03/13/2018,CHI,106,101,0.426,29,0.241,15,0.867,45,26,11,2,9,28,LAC,112,76,0.487,29,0.276,41,0.732,42,27,4,5,14,14,-1
03/15/2018,HOU,101,90,0.389,41,0.293,23,0.826,50,20,4,9,11,13,LAC,96,97,0.454,18,0.222,8,0.5,45,16,3,4,9,21,1
03/18/2018,LAC,109,89,0.449,23,0.391,27,0.741,38,21,8,3,8,17,POR,122,92,0.5,29,0.483,20,0.8,47,24,7,6,13,22,-1
03/23/2018,IND,109,93,0.462,31,0.355,14,0.857,42,25,6,2,9,16,LAC,104,76,0.553,26,0.385,14,0.714,32,24,4,3,14,20,1
03/28/2018,PHX,99,88,0.432,34,0.294,18,0.722,39,17,13,4,14,20,LAC,111,80,0.538,17,0.471,25,0.68,51,26,7,4,21,17,-1
03/30/2018,POR,105,95,0.432,30,0.267,16,0.938,50,30,9,10,10,25,LAC,96,89,0.404,13,0.308,35,0.571,46,13,5,5,10,16,1
04/01/2018,LAC,104,82,0.512,25,0.36,14,0.786,36,24,6,6,13,19,IND,111,86,0.488,28,0.393,21,0.762,40,23,8,4,10,12,-1
04/05/2018,UTA,117,83,0.53,27,0.37,28,0.679,38,27,7,8,9,22,LAC,95,79,0.443,17,0.176,28,0.786,39,18,7,3,16,25,1
04/07/2018,LAC,115,87,0.494,17,0.353,34,0.676,38,25,6,0,10,19,DEN,134,85,0.624,29,0.414,23,0.696,33,36,4,6,7,26,-1
10/18/2017,ORL,116,90,0.478,21,0.381,29,0.759,50,22,8,9,14,18,MIA,109,101,0.436,30,0.267,17,0.765,44,27,6,4,13,20,1
10/21/2017,MIA,112,87,0.517,34,0.412,14,0.571,45,24,6,11,14,19,IND,108,96,0.448,19,0.368,21,0.714,45,18,9,4,10,18,1
10/23/2017,MIA,104,85,0.459,37,0.378,18,0.667,41,21,12,6,19,19,ATL,93,76,0.474,17,0.412,18,0.778,41,14,9,1,20,17,1
11/01/2017,MIA,97,83,0.41,31,0.387,19,0.895,48,21,8,0,11,19,CHI,91,89,0.404,28,0.25,19,0.632,54,20,7,6,12,19,1
11/03/2017,DEN,95,80,0.45,23,0.391,25,0.56,41,17,9,6,17,16,MIA,94,77,0.468,37,0.405,11,0.636,41,23,9,6,23,24,1
11/06/2017,GSW,97,87,0.368,32,0.344,24,0.917,51,20,12,10,14,21,MIA,80,83,0.361,26,0.308,17,0.706,44,19,10,6,20,20,1
11/08/2017,PHX,115,88,0.455,29,0.414,30,0.767,34,20,4,2,11,29,MIA,126,81,0.531,30,0.4,35,0.8,53,21,5,4,14,25,-1
11/10/2017,UTA,74,74,0.338,21,0.238,22,0.864,40,12,10,7,17,20,MIA,84,77,0.39,25,0.4,18,0.778,48,10,9,6,19,20,-1
11/19/2017,MIA,95,83,0.422,37,0.351,14,0.857,35,21,8,2,14,11,IND,120,85,0.6,23,0.478,8,0.875,42,33,9,7,12,14,-1
11/26/2017,CHI,93,89,0.371,33,0.424,16,0.813,47,25,10,2,13,18,MIA,100,75,0.453,32,0.406,23,0.826,45,19,9,5,12,14,-1
12/01/2017,MIA,105,80,0.488,35,0.4,21,0.619,39,25,8,4,21,24,CHA,100,79,0.481,20,0.25,21,0.905,40,21,9,5,22,24,1
12/03/2017,MIA,95,81,0.407,37,0.378,17,0.882,28,17,5,4,11,15,GSW,123,84,0.56,30,0.367,24,0.75,41,32,4,4,9,14,-1
12/11/2017,MEM,82,72,0.389,27,0.296,27,0.667,31,17,6,1,14,22,MIA,107,66,0.561,27,0.519,24,0.792,35,24,8,8,13,22,-1
12/13/2017,MIA,95,72,0.472,30,0.433,23,0.609,36,19,6,1,15,21,POR,102,72,0.5,28,0.357,23,0.87,33,14,7,2,11,21,-1
12/15/2017,CHA,98,83,0.41,27,0.37,27,0.741,42,21,7,1,16,14,MIA,104,78,0.5,31,0.355,17,0.882,40,25,10,8,16,23,-1
12/18/2017,ATL,110,83,0.458,22,0.364,31,0.839,39,25,8,6,12,23,MIA,104,79,0.456,25,0.28,30,0.833,42,19,9,6,19,28,1
12/22/2017,MIA,113,72,0.639,25,0.64,6,0.833,35,25,3,3,11,15,DAL,101,75,0.507,35,0.486,11,0.727,22,28,5,2,8,12,1
12/26/2017,MIA,107,91,0.451,33,0.333,17,0.824,53,22,11,5,15,20,ORL,89,81,0.407,20,0.25,22,0.818,42,14,8,5,17,20,1
12/30/2017,ORL,111,81,0.543,27,0.444,15,0.733,37,31,2,9,12,20,MIA,117,88,0.511,24,0.5,18,0.833,40,24,6,2,8,17,-1
01/07/2018,MIA,103,83,0.482,29,0.31,20,0.7,37,21,6,6,8,16,UTA,102,82,0.451,32,0.313,20,0.9,44,15,6,5,11,18,1
01/10/2018,IND,106,87,0.494,18,0.056,29,0.655,45,13,7,3,14,23,MIA,114,81,0.531,30,0.433,21,0.714,37,25,6,6,15,25,-1
01/15/2018,CHI,119,88,0.477,39,0.41,22,0.864,45,27,6,2,9,23,MIA,111,84,0.476,36,0.333,24,0.792,40,35,5,4,14,19,1
01/20/2018,CHA,105,90,0.456,27,0.259,21,0.762,43,22,9,8,7,12,MIA,106,87,0.494,28,0.464,12,0.583,47,28,5,6,14,17,-1
01/22/2018,HOU,99,81,0.444,37,0.405,18,0.667,38,20,10,3,14,15,MIA,90,82,0.476,30,0.233,9,0.556,42,18,7,4,16,18,1
01/27/2018,MIA,95,85,0.447,26,0.308,18,0.611,51,25,4,5,12,24,CHA,91,84,0.345,24,0.208,35,0.8,46,12,6,6,7,15,1
01/29/2018,DAL,88,86,0.384,29,0.276,16,0.875,40,20,10,3,12,22,MIA,95,75,0.453,31,0.387,19,0.789,41,23,9,11,16,19,-1
02/05/2018,MIA,109,93,0.43,23,0.13,35,0.743,53,21,5,4,12,19,ORL,111,84,0.488,30,0.433,19,0.842,39,25,8,5,11,26,-1
02/07/2018,MIA,101,88,0.443,32,0.406,12,0.833,41,23,3,3,13,17,HOU,109,74,0.514,31,0.387,26,0.808,35,16,8,6,9,16,-1
02/24/2018,MIA,115,89,0.461,33,0.364,27,0.778,50,27,15,6,10,17,MEM,89,80,0.438,11,0.455,17,0.824,40,16,7,3,19,22,1
03/05/2018,MIA,125,92,0.511,36,0.333,23,0.826,51,33,12,6,10,14,PHX,103,87,0.483,24,0.417,18,0.5,40,21,3,2,17,20,1
03/12/2018,POR,115,83,0.458,36,0.389,30,0.833,50,23,5,6,12,15,MIA,99,91,0.429,31,0.323,16,0.688,46,24,6,4,11,24,1
03/19/2018,MIA,149,102,0.549,36,0.556,27,0.63,46,36,5,11,11,26,DEN,141,100,0.46,38,0.474,37,0.838,46,23,10,5,13,25,1
03/25/2018,IND,113,90,0.489,23,0.348,21,0.81,51,26,12,7,17,17,MIA,107,86,0.477,35,0.4,14,0.786,39,32,10,3,17,20,1
03/29/2018,MIA,103,82,0.451,27,0.259,24,0.917,44,20,7,7,17,23,CHI,92,90,0.367,26,0.231,26,0.769,50,19,10,5,18,19,1
04/03/2018,MIA,101,91,0.451,33,0.242,13,0.846,46,22,10,8,14,16,ATL,98,88,0.42,33,0.394,15,0.733,49,24,10,1,15,15,1
04/04/2018,ATL,86,90,0.367,30,0.3,17,0.647,48,20,5,6,15,16,MIA,115,94,0.447,38,0.447,17,0.824,54,23,9,10,11,17,-1
10/18/2017,UTA,106,81,0.506,24,0.375,16,0.938,36,28,9,5,15,18,DEN,96,77,0.468,27,0.481,12,0.917,38,21,4,3,20,18,1
10/25/2017,PHX,97,96,0.438,19,0.316,9,0.778,55,18,8,5,16,25,UTA,88,77,0.416,25,0.24,25,0.72,44,20,8,10,23,19,1
10/30/2017,UTA,104,81,0.469,35,0.457,15,0.8,35,25,16,8,14,17,DAL,89,76,0.447,24,0.5,11,0.818,42,17,4,3,24,16,1
11/01/2017,UTA,112,90,0.378,29,0.448,36,0.861,55,16,9,8,14,21,POR,103,93,0.398,34,0.265,27,0.741,53,17,8,8,17,25,1
11/05/2017,HOU,137,81,0.593,39,0.59,21,0.857,42,26,9,7,20,24,UTA,110,88,0.432,34,0.382,24,0.875,33,22,7,3,13,18,1
11/18/2017,ORL,85,81,0.383,29,0.276,23,0.652,46,13,10,5,16,20,UTA,125,98,0.48,34,0.412,18,0.944,54,31,10,4,10,19,-1
11/22/2017,UTA,110,86,0.465,35,0.4,19,0.842,45,23,10,5,7,15,CHI,80,78,0.372,21,0.238,20,0.85,43,15,3,1,16,21,1
11/28/2017,UTA,106,87,0.483,32,0.438,9,0.889,43,24,7,6,11,20,DEN,77,78,0.359,34,0.206,16,0.875,42,13,6,4,17,13,1
12/07/2017,UTA,101,77,0.442,30,0.367,27,0.815,32,17,10,5,13,21,HOU,112,81,0.469,42,0.429,24,0.75,46,22,10,5,17,25,-1
12/13/2017,CHI,103,93,0.441,17,0.412,21,0.667,46,21,9,3,9,14,UTA,100,91,0.462,30,0.3,7,1.0,48,24,3,8,16,19,1
12/18/2017,HOU,120,77,0.519,43,0.395,27,0.852,52,25,5,7,14,13,UTA,99,91,0.462,27,0.296,8,0.875,32,17,12,1,6,22,1
